weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.9, 0.05, 0.0, 0.05)",0.9,0.05,0.0,0.05,0.044876088412592094,0.10046885465505694,0.14601473543201607,0.08178164768921634,31,0.5987943737441394,0.12007791219985656,0.09441576724542469,0.021798613045182304,0.5062125787334149,0.15924828745016434,0.1289895313119287
"(0.0, 0.55, 0.3, 0.15)",0.0,0.55,0.3,0.15,0.04822505023442733,0.09778968519758875,0.1419959812458138,0.08184862692565305,28,0.5987943737441394,0.12007760080373024,0.09427498826841857,0.02077997643071691,0.5031940246367383,0.15924456580197166,0.12898612105986235
"(0.05, 0.75, 0.05, 0.15)",0.05,0.75,0.05,0.15,0.044876088412592094,0.0971198928332217,0.14333556597454788,0.08024112525117214,30,0.5920964501004689,0.11982265176510143,0.09595674659144335,0.020586710983224264,0.49282559791183916,0.1592276827969249,0.1282194985468938
"(0.9, 0.0, 0.05, 0.05)",0.9,0.0,0.05,0.05,0.044876088412592094,0.09979906229068988,0.14400535833891492,0.081178834561286,32,0.5934360348292029,0.11995381204495767,0.09421720733427363,0.021830591596912155,0.5057417269974385,0.15922584504900006,0.1282874382284228
"(0.25, 0.65, 0.0, 0.1)",0.25,0.65,0.0,0.1,0.044876088412592094,0.09578030810448761,0.14400535833891492,0.07997320830542531,34,0.5934360348292029,0.12041480365216099,0.09567465914433475,0.021011365187030406,0.49685404866093563,0.15920993630537328,0.1278105378775927
"(0.85, 0.1, 0.0, 0.05)",0.85,0.1,0.0,0.05,0.044876088412592094,0.10180843938379103,0.14668452779638314,0.08231748158070998,31,0.6061620897521768,0.12037331093703792,0.0948850305021117,0.02186898051604889,0.507119860945512,0.15920899430597724,0.1297599968317658
"(0.05, 0.7, 0.25, 0.0)",0.05,0.7,0.25,0.0,0.044876088412592094,0.09444072337575352,0.14668452779638314,0.08010716677829874,30,0.5860683188211654,0.12003248946492288,0.09394650398873768,0.021871220339851997,0.49601605856421427,0.15920266041441564,0.12708041877266757
"(0.2, 0.6, 0.2, 0.0)",0.2,0.6,0.2,0.0,0.044876088412592094,0.09377093101138648,0.14668452779638314,0.07990622906898862,30,0.5920964501004689,0.12068770965149525,0.09483810417644298,0.02185017944465887,0.5049002299953415,0.15919852329363504,0.1273252811572101
"(0.2, 0.65, 0.05, 0.1)",0.2,0.65,0.05,0.1,0.04554588077695914,0.09578030810448761,0.14333556597454788,0.08017414601473544,32,0.5934360348292029,0.12065173080602412,0.09474425152510557,0.0215545658405661,0.49885335787564083,0.15918259735893192,0.12754627177728822
"(0.7, 0.2, 0.0, 0.1)",0.7,0.2,0.0,0.1,0.046215673141326186,0.10113864701942397,0.14333556597454788,0.08211654387139987,32,0.608841259209645,0.12053346221663505,0.09567465914433473,0.02122784639927728,0.5044947707225302,0.1591611467787555,0.12995387344356724
"(0.25, 0.6, 0.05, 0.1)",0.25,0.6,0.05,0.1,0.04554588077695914,0.09511051574012057,0.14333556597454788,0.07997320830542531,31,0.5967849966510381,0.12095784190137548,0.09549507273580479,0.021352268596089543,0.4995360825061404,0.15916083707704748,0.12772074467332772
"(0.15, 0.6, 0.05, 0.2)",0.15,0.6,0.05,0.2,0.046215673141326186,0.09578030810448761,0.14333556597454788,0.08050904219691896,31,0.6001339584728734,0.12037425203999685,0.09657437822618489,0.019892300466363887,0.496670283057826,0.15915038957907723,0.1287962313100114
"(0.0, 0.85, 0.0, 0.15)",0.0,0.85,0.0,0.15,0.043536503683858,0.09912926992632284,0.14400535833891492,0.08030810448760883,31,0.5847287340924313,0.11911564778498922,0.09482839680300895,0.020435178680394333,0.4848673880545188,0.15912864056023784,0.1277223028891133
"(0.2, 0.7, 0.1, 0.0)",0.2,0.7,0.1,0.0,0.04420629604822505,0.09578030810448761,0.14668452779638314,0.08017414601473544,30,0.5887474882786337,0.12007473482041923,0.09436884091975599,0.021776466685851627,0.4997641868431904,0.15912117805323764,0.12735856647461344
"(0.8, 0.15, 0.0, 0.05)",0.8,0.15,0.0,0.05,0.044876088412592094,0.10113864701942397,0.1480241125251172,0.08238446081714668,31,0.6101808439383791,0.12058321124619584,0.09530736743312998,0.021497577202996856,0.5064211611689766,0.15909422918915067,0.13003814453371165
"(0.3, 0.7, 0.0, 0.0)",0.3,0.7,0.0,0.0,0.043536503683858,0.09645010046885466,0.144675150703282,0.0796383121232418,32,0.5833891493636972,0.11989226498594982,0.09413420929141247,0.02199967894713234,0.49664466353567177,0.15908930935034327,0.12670541676894803
"(0.2, 0.6, 0.1, 0.1)",0.2,0.6,0.1,0.1,0.046215673141326186,0.09511051574012057,0.14400535833891492,0.08044206296048226,31,0.5987943737441394,0.12111605066071447,0.09469732519943688,0.02182017619374713,0.5001559655386888,0.15908762015929429,0.1277907255602007
"(0.1, 0.55, 0.35, 0.0)",0.1,0.55,0.35,0.0,0.047555257870060284,0.09511051574012057,0.14333556597454788,0.08097789685197589,30,0.5934360348292029,0.1203479368709699,0.09347724073205069,0.021672000323213488,0.5042716250238841,0.15904904886459065,0.12771651721800123
"(0.15, 0.7, 0.15, 0.0)",0.15,0.7,0.15,0.0,0.044876088412592094,0.09511051574012057,0.14601473543201607,0.08017414601473542,30,0.5887474882786337,0.12007553074021145,0.09413420929141249,0.021717932674998212,0.49880915569068396,0.15900465815885806,0.12724125066044167
"(0.15, 0.65, 0.1, 0.1)",0.15,0.65,0.1,0.1,0.046215673141326186,0.09645010046885466,0.1419959812458138,0.08044206296048226,31,0.5967849966510381,0.12065559820663437,0.09483810417644298,0.02144824890822858,0.4991129229603817,0.1589989637576824,0.12786111504870373
"(0.0, 0.7, 0.1, 0.2)",0.0,0.7,0.1,0.2,0.04688546550569324,0.0971198928332217,0.144675150703282,0.08151373074346953,30,0.5967849966510381,0.11919462693118996,0.09558892538714217,0.019889446205215457,0.4906712396773264,0.15898507087057484,0.1293081934370406
"(0.0, 0.8, 0.05, 0.15)",0.0,0.8,0.05,0.15,0.044876088412592094,0.09845947756195579,0.14400535833891492,0.08077695914266578,30,0.5880776959142666,0.11891257478362113,0.09496944052656323,0.020368937081472988,0.4891245125824771,0.15896259980242852,0.1282616794059474
"(0.0, 0.6, 0.25, 0.15)",0.0,0.6,0.25,0.15,0.047555257870060284,0.0971198928332217,0.14400535833891492,0.08171466845277964,29,0.5994641661085064,0.1201774358886272,0.09394650398873768,0.021105678962927657,0.4999098478820092,0.1589457314194997,0.12868792044714847
"(0.0, 0.75, 0.1, 0.15)",0.0,0.75,0.1,0.15,0.04554588077695914,0.09912926992632284,0.14266577361018085,0.0810448760884126,30,0.5920964501004689,0.11942959160030117,0.09454630935590033,0.020873373586861,0.49196990764080917,0.1589331548515936,0.12831803076636278
"(0.75, 0.15, 0.0, 0.1)",0.75,0.15,0.0,0.1,0.04420629604822505,0.10381781647689216,0.144675150703282,0.08218352310783657,32,0.6095110515740121,0.1204105286266959,0.09544814641013608,0.021251762252108872,0.5062052687760963,0.15889146720349873,0.1299075963129046
"(0.15, 0.55, 0.3, 0.0)",0.15,0.55,0.3,0.0,0.04688546550569324,0.09377093101138648,0.14333556597454788,0.08024112525117214,30,0.5934360348292029,0.12061986645794157,0.09408728296574378,0.02193628902598095,0.5065688203340349,0.15888922796760513,0.12728476673404404
"(0.2, 0.65, 0.0, 0.15)",0.2,0.65,0.0,0.15,0.044876088412592094,0.09444072337575352,0.14333556597454788,0.07943737441393169,32,0.5974547890154053,0.12059215757194261,0.09694978883153449,0.020359996442489165,0.4946617224111156,0.15888620804933076,0.12791226882969892
"(0.1, 0.6, 0.25, 0.05)",0.1,0.6,0.25,0.05,0.046215673141326186,0.09511051574012057,0.144675150703282,0.08057602143335567,30,0.594775619557937,0.120336418923117,0.09436884091975598,0.02122264409982968,0.5021573527770642,0.15888051788266008,0.12776044189323366
"(0.0, 0.55, 0.45, 0.0)",0.0,0.55,0.45,0.0,0.04822505023442733,0.09645010046885466,0.14400535833891492,0.08184862692565305,34,0.5874079035498996,0.11908081386970026,0.09211637728765837,0.022148474776872637,0.5002247281609684,0.15887644390669753,0.12790681556948225
"(0.0, 0.85, 0.05, 0.1)",0.0,0.85,0.05,0.1,0.04420629604822505,0.09845947756195579,0.14266577361018085,0.08017414601473544,31,0.5827193569993302,0.11892111517452456,0.09435825105782791,0.021179070405455653,0.48822001438484525,0.15886648316827442,0.1273532715436494
"(0.65, 0.25, 0.0, 0.1)",0.65,0.25,0.0,0.1,0.046215673141326186,0.10046885465505694,0.14601473543201607,0.08245144005358339,31,0.6101808439383791,0.12023307678817419,0.09539257169722615,0.020892213708437316,0.503998515910814,0.15885367609961382,0.13014772590219648
"(0.75, 0.2, 0.0, 0.05)",0.75,0.2,0.0,0.05,0.04554588077695914,0.09979906229068988,0.14869390488948425,0.08245144005358339,30,0.608841259209645,0.12016920689385006,0.09507273580478648,0.02114440587979766,0.5064273553899108,0.1588308259683799,0.12998780795597664
"(0.1, 0.7, 0.0, 0.2)",0.1,0.7,0.0,0.2,0.04420629604822505,0.09578030810448761,0.144675150703282,0.0797722705961152,31,0.595445411922304,0.11973456806007347,0.0972782731112154,0.019282101967457072,0.4909625785564403,0.15882916342345077,0.1284114071517229
"(0.05, 0.6, 0.2, 0.15)",0.05,0.6,0.2,0.15,0.04688546550569324,0.09845947756195579,0.14400535833891492,0.08178164768921634,29,0.6008037508372405,0.11992797340985362,0.09446269357109338,0.02111060475409769,0.4994340374089904,0.15882040525903057,0.12901299447476303
"(0.05, 0.85, 0.0, 0.1)",0.05,0.85,0.0,0.1,0.043536503683858,0.09778968519758875,0.14266577361018085,0.0796383121232418,31,0.5840589417280643,0.11950632418528433,0.09454630935590033,0.021153648812533177,0.488573785116321,0.15880894972726667,0.12691146680119197
"(0.05, 0.6, 0.15, 0.2)",0.05,0.6,0.15,0.2,0.047555257870060284,0.0971198928332217,0.14266577361018085,0.08144675150703282,29,0.6021433355659745,0.12025217698905025,0.09474425152510557,0.020659137526004206,0.4985341849017189,0.15874955392373968,0.1288188772695856
"(0.1, 0.75, 0.0, 0.15)",0.1,0.75,0.0,0.15,0.04420629604822505,0.0971198928332217,0.14400535833891492,0.08004018754186201,31,0.5920964501004689,0.11961645433360568,0.09577663068981698,0.020268160183417042,0.4923721333034893,0.15873048970530584,0.1279285028867705
"(0.1, 0.55, 0.25, 0.1)",0.1,0.55,0.25,0.1,0.046215673141326186,0.09578030810448761,0.14400535833891492,0.08064300066979235,29,0.5994641661085064,0.12065085861213323,0.09469732519943688,0.021317203695495213,0.5047246000878529,0.15872289696536807,0.12799166326951078
"(0.25, 0.55, 0.2, 0.0)",0.25,0.55,0.2,0.0,0.046215673141326186,0.09310113864701942,0.14400535833891492,0.07983924983255192,30,0.5907568653717348,0.12042629029534568,0.09413420929141247,0.021967045032060324,0.5077712046271126,0.15871911496784363,0.12690635447825815
"(0.1, 0.6, 0.05, 0.25)",0.1,0.6,0.05,0.25,0.04554588077695914,0.09578030810448761,0.144675150703282,0.08044206296048226,30,0.5987943737441394,0.1202981661967677,0.09558892538714218,0.020498559311275314,0.49434490065746967,0.15871553578920017,0.12823652565405336
"(0.1, 0.55, 0.3, 0.05)",0.1,0.55,0.3,0.05,0.047555257870060284,0.09578030810448761,0.14333556597454788,0.08117883456128601,30,0.5981245813797723,0.12032189211364641,0.09385265133740028,0.021713893654249753,0.5041564854940705,0.1587083651366667,0.12810516022998614
"(0.0, 0.55, 0.4, 0.05)",0.0,0.55,0.4,0.05,0.047555257870060284,0.09511051574012057,0.144675150703282,0.08124581379772271,30,0.595445411922304,0.11990928545341636,0.09366494603472549,0.02077083711943399,0.5009870952737574,0.1586707604801562,0.12807828681508546
"(0.35, 0.65, 0.0, 0.0)",0.35,0.65,0.0,0.0,0.04554588077695914,0.09377093101138648,0.14534494306764903,0.07997320830542531,32,0.5900870730073677,0.12010782435779026,0.09413420929141247,0.021493056457719296,0.49850401638811126,0.15863507635781665,0.12704031295113155
"(0.1, 0.6, 0.1, 0.2)",0.1,0.6,0.1,0.2,0.047555257870060284,0.09645010046885466,0.14400535833891492,0.08151373074346951,29,0.6034829202947086,0.11993576914026294,0.09540122008446739,0.02018235371161328,0.4964342993216458,0.15862767188175986,0.1292143407857032
"(0.7, 0.3, 0.0, 0.0)",0.7,0.3,0.0,0.0,0.04688546550569324,0.09578030810448761,0.14936369725385132,0.08204956463496316,35,0.6054922973878097,0.1202544975195065,0.09427498826841857,0.02174745680975425,0.5058592407961284,0.15861771168050748,0.12918705876917244
"(0.2, 0.45, 0.35, 0.0)",0.2,0.45,0.35,0.0,0.047555257870060284,0.09645010046885466,0.14601473543201607,0.08191560616208975,29,0.5974547890154053,0.11988653364404016,0.09286719849835759,0.021865013995368398,0.5094067856875413,0.15861752070299792,0.12834920541126854
"(0.05, 0.55, 0.25, 0.15)",0.05,0.55,0.25,0.15,0.047555257870060284,0.09645010046885466,0.14266577361018085,0.08124581379772271,28,0.6001339584728734,0.12010659349348266,0.09455654622243079,0.02090707092263803,0.501808933726744,0.15861058663148975,0.1285240869089381
"(0.85, 0.15, 0.0, 0.0)",0.85,0.15,0.0,0.0,0.04554588077695914,0.10046885465505694,0.14869390488948425,0.0826523777628935,32,0.6068318821165438,0.11996113354630418,0.09404035664007508,0.02144377178233847,0.5079231565857726,0.15860890731175367,0.12967255608293105
"(0.1, 0.7, 0.05, 0.15)",0.1,0.7,0.05,0.15,0.044876088412592094,0.09778968519758875,0.1419959812458138,0.08017414601473544,31,0.59410582719357,0.11968565193985618,0.09572167371885285,0.020712472868851726,0.49426055573462835,0.15860476073498259,0.12803498287416187
"(0.05, 0.5, 0.35, 0.1)",0.05,0.5,0.35,0.1,0.04822505023442733,0.09645010046885466,0.14333556597454788,0.08171466845277964,28,0.6008037508372405,0.12000818342036204,0.09394650398873768,0.021193091273589735,0.5040624563450343,0.15857554124192444,0.12868792044714847
"(0.05, 0.7, 0.1, 0.15)",0.05,0.7,0.1,0.15,0.04554588077695914,0.09845947756195579,0.14132618888144674,0.08057602143335565,31,0.5934360348292029,0.1196612263417777,0.09469732519943688,0.020985065997398113,0.49346022060653194,0.15857050515047133,0.1279246840330741
"(0.5, 0.3, 0.05, 0.15)",0.5,0.3,0.05,0.15,0.046215673141326186,0.09912926992632284,0.14400535833891492,0.08164768921634294,30,0.6121902210314802,0.12080157167728697,0.09587048334115439,0.020846928972695147,0.5044299876498926,0.15855596940948505,0.12958293088692013
"(0.05, 0.65, 0.1, 0.2)",0.05,0.65,0.1,0.2,0.046215673141326186,0.0971198928332217,0.14400535833891492,0.0810448760884126,30,0.5994641661085064,0.11985905420504965,0.0951196621304552,0.02014302615878655,0.4942933885151941,0.15854413644241389,0.1286047071536402
"(0.2, 0.6, 0.05, 0.15)",0.2,0.6,0.05,0.15,0.04554588077695914,0.09511051574012057,0.14534494306764903,0.08037508372404555,30,0.6014735432016075,0.1206194981176341,0.09549507273580479,0.020616192275992512,0.4976034978387599,0.1585210867293409,0.12812262009194794
"(0.0, 0.65, 0.15, 0.2)",0.0,0.65,0.15,0.2,0.04688546550569324,0.0971198928332217,0.14400535833891492,0.08137977227059612,30,0.5987943737441394,0.11950714972959715,0.0948850305021117,0.020277926685653497,0.49506089086272453,0.15851028118962823,0.12882228752165198
"(0.9, 0.0, 0.0, 0.1)",0.9,0.0,0.0,0.1,0.044876088412592094,0.09778968519758875,0.14333556597454788,0.08044206296048226,31,0.5927662424648359,0.1197927139775186,0.09435825105782793,0.021614891925078913,0.5013010133640694,0.15849896609718944,0.12762118848939621
"(0.1, 0.5, 0.3, 0.1)",0.1,0.5,0.3,0.1,0.048894842598794376,0.09444072337575352,0.14333556597454788,0.08144675150703282,28,0.6014735432016075,0.12005892419733136,0.09441576724542468,0.021103892769472103,0.505773130896299,0.15849252784683537,0.12865463512974515
"(0.55, 0.25, 0.05, 0.15)",0.55,0.25,0.05,0.15,0.04554588077695914,0.10046885465505694,0.14668452779638314,0.08225050234427328,32,0.6121902210314802,0.12036498801839224,0.09539257169722613,0.021093829524102728,0.5038605010232351,0.15848324305655656,0.12994678819288635
"(0.8, 0.0, 0.0, 0.2)",0.8,0.0,0.0,0.2,0.043536503683858,0.09912926992632284,0.14668452779638314,0.08084393837910248,30,0.59410582719357,0.11966129862100483,0.09417019275975552,0.02105506631442559,0.49871040115113435,0.15847445930094956,0.12792903475898024
"(0.65, 0.25, 0.05, 0.05)",0.65,0.25,0.05,0.05,0.04554588077695914,0.09845947756195579,0.1480241125251172,0.08191560616208975,31,0.608841259209645,0.12052170516174691,0.09469732519943688,0.02159812224549834,0.5081340902416104,0.15845978504210836,0.1292642687618082
"(0.3, 0.6, 0.05, 0.05)",0.3,0.6,0.05,0.05,0.04554588077695914,0.09444072337575352,0.14534494306764903,0.08017414601473544,33,0.594775619557937,0.12037285036287344,0.09422806194274988,0.021687021400409155,0.5017454428881892,0.15844468441529327,0.1272881769861104
"(0.25, 0.65, 0.1, 0.0)",0.25,0.65,0.1,0.0,0.044876088412592094,0.09444072337575352,0.144675150703282,0.0797052913596785,31,0.5900870730073677,0.12008025268494271,0.09432191459408729,0.021659756653290653,0.502807068129299,0.15843344039055973,0.12686624865672214
"(0.75, 0.1, 0.0, 0.15)",0.75,0.1,0.0,0.15,0.04420629604822505,0.10180843938379103,0.14668452779638314,0.08198258539852646,33,0.607501674480911,0.11990075641255124,0.09534555712270804,0.021169785065055003,0.5053849390036069,0.1584308692002951,0.12965536395988048
"(0.15, 0.55, 0.25, 0.05)",0.15,0.55,0.25,0.05,0.046215673141326186,0.09444072337575352,0.14400535833891492,0.08024112525117214,29,0.6008037508372405,0.12076533208013918,0.09507273580478648,0.02179949260047137,0.5049731487636004,0.15842226260811848,0.12777749315356537
"(0.85, 0.0, 0.0, 0.15)",0.85,0.0,0.0,0.15,0.043536503683858,0.09912926992632284,0.14534494306764903,0.08057602143335565,31,0.5927662424648359,0.11966790047665779,0.09417019275975552,0.021660972458951447,0.5004174889982315,0.15841408192016582,0.12766111781323342
"(0.6, 0.25, 0.05, 0.1)",0.6,0.25,0.05,0.1,0.04554588077695914,0.09979906229068988,0.144675150703282,0.08164768921634294,31,0.6115204286671132,0.12067481166129648,0.09563585171281089,0.02114496728942379,0.506185353930495,0.15841236243397788,0.1294656150727484
"(0.05, 0.65, 0.15, 0.15)",0.05,0.65,0.15,0.15,0.04554588077695914,0.09778968519758875,0.14333556597454788,0.08077695914266578,29,0.594775619557937,0.11965354448986683,0.09436884091975598,0.02094441303120205,0.4962595119539358,0.15839858115872005,0.12796137960254378
"(0.0, 0.65, 0.1, 0.25)",0.0,0.65,0.1,0.25,0.04688546550569324,0.09645010046885466,0.1419959812458138,0.08077695914266578,30,0.6008037508372405,0.11994669897069063,0.09558892538714218,0.02013305482979495,0.4925078936696992,0.15839755818134144,0.12857142183623688
"(0.05, 0.7, 0.05, 0.2)",0.05,0.7,0.05,0.2,0.04554588077695914,0.09578030810448761,0.144675150703282,0.08044206296048226,30,0.5961152042866711,0.11925148734500632,0.09623883403855196,0.01970722326447086,0.49176893140777195,0.1583956866817639,0.12856147997975825
"(0.6, 0.3, 0.05, 0.05)",0.6,0.3,0.05,0.05,0.04688546550569324,0.09778968519758875,0.14668452779638314,0.08211654387139988,31,0.6095110515740121,0.1204034052676896,0.09460347254809948,0.021716722863881703,0.5070198938720323,0.15839502767703742,0.12941828014544962
"(0.45, 0.3, 0.05, 0.2)",0.45,0.3,0.05,0.2,0.046215673141326186,0.10046885465505694,0.14400535833891492,0.08204956463496316,31,0.6121902210314802,0.12017400741754003,0.09596433599249178,0.020180236974893306,0.5017348593720241,0.15837720689402704,0.13003173263120904
